ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2024
28_907_3129_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e,
28_907_3130_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e,0.02244
28_907_3131_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e,0.01403
28_907_3132_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e,0.01799
28_907_3129_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e,0.15178
28_907_3130_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e,0.20237
28_907_3131_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e,0.25296
28_907_3132_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,Average laden,km,kg CO2e,0.22058
28_907_3129_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e,0.24426
28_907_3130_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e,0.32568
28_907_3131_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e,0.40710
28_907_3132_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e,0.35499
28_907_3133_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
28_907_3134_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.02257
28_907_3135_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.01409
28_907_3136_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.01823
28_907_3133_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,0% Laden,km,kg CO2e,0.15162
28_907_3134_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,50% Laden,km,kg CO2e,0.20159
28_907_3135_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,100% Laden,km,kg CO2e,0.25157
28_907_3136_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,Average laden,km,kg CO2e,0.21898
28_907_3133_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,0% Laden,miles,kg CO2e,0.24401
28_907_3134_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,50% Laden,miles,kg CO2e,0.32444
28_907_3135_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,100% Laden,miles,kg CO2e,0.40486
28_907_3136_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,Average laden,miles,kg CO2e,0.35241
28_907_3137_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
28_907_3138_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.02886
28_907_3139_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.01757
28_907_3140_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.02359
28_907_3137_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.15527
28_907_3138_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.19734
28_907_3139_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,100% Laden,km,kg CO2e,0.23942
28_907_3140_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,Average laden,km,kg CO2e,0.21154
28_907_3137_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,0% Laden,miles,kg CO2e,0.24987
28_907_3138_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,50% Laden,miles,kg CO2e,0.31759
28_907_3139_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,100% Laden,miles,kg CO2e,0.38531
28_907_3140_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,Average laden,miles,kg CO2e,0.34045
28_908_3109_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,kg CO2e,
28_908_3110_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,kg CO2e,0.12758
28_908_3111_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,kg CO2e,0.06889
28_908_3112_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,kg CO2e,0.14669
28_908_3109_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e,0.13155
28_908_3110_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e,0.14299
28_908_3111_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e,0.15442
28_908_3112_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e,0.14138
28_908_3109_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e,0.21170
28_908_3110_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e,0.23011
28_908_3111_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e,0.24852
28_908_3112_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e,0.22754
28_908_3113_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,kg CO2e,
28_908_3114_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,kg CO2e,0.07603
28_908_3115_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,kg CO2e,0.04277
28_908_3116_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,kg CO2e,0.11031
28_908_3113_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e,0.15756
28_908_3114_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e,0.18007
28_908_3115_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e,0.20258
28_908_3116_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e,0.17242
28_908_3113_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e,0.25357
28_908_3114_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e,0.28980
28_908_3115_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e,0.32602
28_908_3116_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e,0.27748
28_908_3117_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,tonne.km,kg CO2e,
28_908_3118_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,50% Laden,tonne.km,kg CO2e,0.05820
28_908_3119_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,100% Laden,tonne.km,kg CO2e,0.03434
28_908_3120_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,Average laden,tonne.km,kg CO2e,0.04457
28_908_3117_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e,0.21678
28_908_3118_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e,0.26437
28_908_3119_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,100% Laden,km,kg CO2e,0.31196
28_908_3120_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,Average laden,km,kg CO2e,0.28340
28_908_3117_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e,0.34888
28_908_3118_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kg CO2e,0.42546
28_908_3119_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kg CO2e,0.50205
28_908_3120_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),,Average laden,miles,kg CO2e,0.45609
28_908_3121_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,0% Laden,tonne.km,kg CO2e,
28_908_3122_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,50% Laden,tonne.km,kg CO2e,0.06206
28_908_3123_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,100% Laden,tonne.km,kg CO2e,0.03624
28_908_3124_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,Average laden,tonne.km,kg CO2e,0.05168
28_908_3121_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,0% Laden,km,kg CO2e,0.19140
28_908_3122_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,50% Laden,km,kg CO2e,0.22823
28_908_3123_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,100% Laden,km,kg CO2e,0.26506
28_908_3124_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,Average laden,km,kg CO2e,0.23978
28_908_3121_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,0% Laden,miles,kg CO2e,0.30803
28_908_3122_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,50% Laden,miles,kg CO2e,0.36730
28_908_3123_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,100% Laden,miles,kg CO2e,0.42657
28_908_3124_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,Average laden,miles,kg CO2e,0.38590
28_908_3125_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e,
28_908_3126_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e,0.03167
28_908_3127_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e,0.01900
28_908_3128_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e,0.03167
28_908_3125_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e,0.17199
28_908_3126_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e,0.21499
28_908_3127_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e,0.25799
28_908_3128_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e,0.21499
28_908_3125_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg CO2e,0.27679
28_908_3126_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e,0.34599
28_908_3127_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e,0.41519
28_908_3128_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e,0.34599
28_908_3129_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e,
28_908_3130_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e,0.02602
28_908_3131_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e,0.01626
28_908_3132_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e,0.02086
28_908_3129_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e,0.17602
28_908_3130_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e,0.23469
28_908_3131_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e,0.29336
28_908_3132_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,Average laden,km,kg CO2e,0.25581
28_908_3129_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e,0.28327
28_908_3130_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e,0.37769
28_908_3131_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e,0.47212
28_908_3132_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e,0.41169
28_908_3133_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
28_908_3134_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.02617
28_908_3135_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.01634
28_908_3136_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.02114
28_908_3133_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e,0.17583
28_908_3134_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e,0.23379
28_908_3135_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e,0.29175
28_908_3136_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e,0.25395
28_908_3133_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e,0.28297
28_908_3134_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e,0.37625
28_908_3135_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e,0.46952
28_908_3136_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e,0.40869
28_908_3137_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
28_908_3138_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.03387
28_908_3139_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.02062
28_908_3140_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.02769
28_908_3137_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.18220
28_908_3138_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.23157
28_908_3139_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e,0.28095
28_908_3140_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e,0.24824
28_908_3137_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e,0.29322
28_908_3138_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e,0.37268
28_908_3139_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e,0.45215
28_908_3140_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e,0.39950
28_913_3152_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e,0.57429
28_913_3153_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e,0.57429
28_913_3154_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e,0.20515
28_913_3155_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e,0.20515
28_913_3156_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e,0.13516
28_913_3157_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e,0.13516
28_913_3158_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e,0.13516
28_913_3159_14_1,Scope 3,WTT- delivery vehs & freight,WTT- freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e,0.13516
28_911_3151_14_1,Scope 3,WTT- delivery vehs & freight,WTT- rail,Freight train,,,tonne.km,kg CO2e,0.00691
28_915_3191_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e,0.00067
28_915_3192_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e,0.00101
28_915_3193_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e,0.00135
28_915_3194_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e,0.00172
28_915_3195_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e,0.00209
28_915_3196_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e,0.00764
28_915_3197_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,Average,,tonne.km,kg CO2e,0.00104
28_915_3198_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker ,"60,000+ dwt",,tonne.km,kg CO2e,0.00131
28_915_3199_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker ,"20,000–59,999 dwt",,tonne.km,kg CO2e,0.00236
28_915_3200_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e,0.00429
28_915_3201_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker ,5000–9999 dwt,,tonne.km,kg CO2e,0.00670
28_915_3202_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker ,0–4999 dwt,,tonne.km,kg CO2e,0.01033
28_915_3203_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker ,Average,,tonne.km,kg CO2e,0.00205
28_915_3204_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker ,"20,000+ dwt",,tonne.km,kg CO2e,0.00193
28_915_3205_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker ,"10,000–19,999 dwt",,tonne.km,kg CO2e,0.00248
28_915_3206_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker ,5000–9999 dwt,,tonne.km,kg CO2e,0.00347
28_915_3207_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker ,0–4999 dwt,,tonne.km,kg CO2e,0.00510
28_915_3208_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker ,Average,,tonne.km,kg CO2e,0.00234
28_915_3209_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,LNG tanker,"200,000+ m3",,tonne.km,kg CO2e,0.00214
28_915_3210_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,kg CO2e,0.00333
28_915_3211_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,LNG tanker,Average,,tonne.km,kg CO2e,0.00262
28_915_3212_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,LPG tanker,"50,000+ m3",,tonne.km,kg CO2e,0.00207
28_915_3213_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,LPG tanker,"0–49,999 m3",,tonne.km,kg CO2e,0.00999
28_915_3214_14_1,Scope 3,WTT- delivery vehs & freight,WTT- sea tanker,LPG tanker,Average,,tonne.km,kg CO2e,0.00235
28_916_3215_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,kg CO2e,0.00057
28_916_3216_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,kg CO2e,0.00069
28_916_3217_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,kg CO2e,0.00094
28_916_3218_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,kg CO2e,0.00131
28_916_3219_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,kg CO2e,0.00181
28_916_3220_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,kg CO2e,0.00670
28_916_3221_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,Bulk carrier,Average,,tonne.km,kg CO2e,0.00080
28_916_3222_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,"10,000+ dwt",,tonne.km,kg CO2e,0.00273
28_916_3223_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,5000–9999 dwt,,tonne.km,kg CO2e,0.00363
28_916_3224_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,0–4999 dwt,,tonne.km,kg CO2e,0.00319
28_916_3225_14_1,Scope 3,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,kg CO2e,0.00253
